"Result.Label-Analysis-2"
"Area","BaryCenterX","BaryCenterY","Mean","EqDiameter","index"
6.07503e-05,2.89051,1.9785,1,0.00879486,358
0.00010125,2.61631,1.9899,1,0.0113541,359
0.00311851,4.61438,2.0198,1,0.0630128,360
8.10004e-05,3.96226,1.99575,1,0.0101554,361
8.10004e-05,3.91276,2.00025,1,0.0101554,362
0.000222751,4.7066,2.00414,1,0.0168409,363
2.02501e-05,3.27151,2.0025,1,0.00507772,364
6.07503e-05,4.83151,2.004,1,0.00879486,365
0.000162001,3.87788,2.01713,1,0.014362,366
0.000182251,3.94201,2.016,1,0.0152332,367
2.02501e-05,3.99151,2.016,1,0.00507772,368
0.00168076,5.09244,2.04165,1,0.0462602,369
2.02501e-05,1.9395,2.0295,1,0.00507772,370
0.00287551,1.782,2.06547,1,0.060508,371
4.05002e-05,3.23551,2.03625,1,0.00718098,372
0.00218701,1.90367,2.06692,1,0.0527692,373
4.05002e-05,2.64376,2.04525,1,0.00718098,374
8.10004e-05,2.67638,2.0475,1,0.0101554,375
0.000121501,3.90601,2.04525,1,0.0124378,376
0.000243001,3.79276,2.058,1,0.0175897,377
0.00010125,4.59001,2.0547,1,0.0113541,378
0.000405002,1.35135,2.06168,1,0.0227082,379
0.000263251,3.93993,2.05927,1,0.018308,380
4.05002e-05,2.142,2.06325,1,0.00718098,381
0.000405002,2.57693,2.08013,1,0.0227082,382
2.02501e-05,2.89351,2.0655,1,0.00507772,383
0.000182251,3.85651,2.07,1,0.0152332,384
0.00396902,4.65494,2.09673,1,0.071088,385
0.00010125,2.24731,2.0736,1,0.0113541,386
0.00010125,3.16621,2.0754,1,0.0113541,387
0.000141751,3.88672,2.0745,1,0.0134344,388
0.000162001,2.09475,2.07788,1,0.014362,389
8.10004e-05,2.52226,2.07675,1,0.0101554,390
0.000222751,2.66401,2.088,1,0.0168409,391
0.000141751,2.70772,2.088,1,0.0134344,392
8.10004e-05,2.90251,2.08575,1,0.0101554,393
4.05002e-05,2.24551,2.09025,1,0.00718098,394
0.000182251,2.55351,2.0955,1,0.0152332,395
0.000121501,3.25126,2.0925,1,0.0124378,396
0.00168076,1.32317,2.11896,1,0.0462602,397
0.000121501,3.83926,2.10225,1,0.0124378,398
2.02501e-05,3.13651,2.1015,1,0.00507772,399
6.07503e-05,2.211,2.1075,1,0.00879486,400
0.000243001,2.51551,2.11575,1,0.0175897,401
