"Result.Label-Analysis-2"
"Area","BaryCenterX","BaryCenterY","Mean","EqDiameter","index"
6.075e-05,1.0005,1.032,1,0.00879485,124
0.0002025,1.7379,1.03725,1,0.0160571,125
8.1e-05,2.58975,1.03725,1,0.0101554,126
0.000405,1.16325,1.05502,1,0.0227082,127
0.00018225,1.9455,1.049,1,0.0152331,128
4.05e-05,2.322,1.04625,1,0.00718096,129
6.075e-05,2.6385,1.047,1,0.00879485,130
6.075e-05,0.9795,1.0515,1,0.00879485,131
0.00095175,2.3849,1.06181,1,0.034811,132
4.05e-05,2.07675,1.05525,1,0.00718096,133
4.05e-05,1.52775,1.0575,1,0.00718096,134
0.00062775,0.857758,1.07347,1,0.0282715,135
0.000243,1.37325,1.07175,1,0.0175897,136
2.025e-05,2.529,1.062,1,0.00507771,137
8.1e-05,0.9855,1.06875,1,0.0101554,138
4.05e-05,1.9035,1.07325,1,0.00718096,139
0.00083025,1.61298,1.09196,1,0.0325132,140
8.1e-05,2.09025,1.07775,1,0.0101554,141
2.025e-05,2.349,1.0755,1,0.00507771,142
2.025e-05,2.034,1.08,1,0.00507771,143
0.00099225,2.4334,1.0924,1,0.0355439,144
6.075e-05,0.987,1.0875,1,0.00879485,145
0.0006885,1.31374,1.10462,1,0.0296079,146
0.00030375,1.9527,1.098,1,0.0196659,147
4.05e-05,2.07225,1.089,1,0.00718096,148
4.05e-05,2.0835,1.09575,1,0.00718096,149
4.05e-05,2.35125,1.0935,1,0.00718096,150
2.025e-05,1.8495,1.098,1,0.00507771,151
8.1e-05,2.115,1.10025,1,0.0101554,152
0.00050625,2.32938,1.10898,1,0.0253885,153
0.00054675,2.37783,1.11417,1,0.0263845,154
0.000567,1.19636,1.1152,1,0.0268687,155
4.05e-05,2.061,1.10475,1,0.00718096,156
0.00010125,1.2843,1.1106,1,0.0113541,157
2.025e-05,2.016,1.107,1,0.00507771,158
2.025e-05,2.034,1.1115,1,0.00507771,159
0.00038475,0.864947,1.12855,1,0.0221332,160
0.0001215,1.99275,1.13025,1,0.0124378,161
8.1e-05,2.09025,1.13175,1,0.0101554,162
2.025e-05,0.8415,1.134,1,0.00507771,163
0.000405,1.39455,1.14322,1,0.0227082,164
2.025e-05,2.043,1.1385,1,0.00507771,165
8.1e-05,2.13637,1.13962,1,0.0101554,166
2.025e-05,1.2375,1.1475,1,0.00507771,167
0.00010125,1.8747,1.1511,1,0.0113541,168
0.0001215,2.35725,1.15125,1,0.0124378,169
2.025e-05,0.891,1.152,1,0.00507771,170
0.00018225,0.9555,1.1575,1,0.0152331,171
0.000891,1.56569,1.1701,1,0.0336817,172
0.0005265,1.77733,1.16238,1,0.0258913,173
6.075e-05,2.1525,1.1535,1,0.00879485,174
0.00083025,1.21127,1.17329,1,0.0325132,175
2.025e-05,1.9485,1.161,1,0.00507771,176
0.0004455,1.98205,1.17327,1,0.0238166,177
2.025e-05,2.097,1.161,1,0.00507771,178
2.025e-05,2.2815,1.1655,1,0.00507771,179
4.05e-05,1.314,1.17225,1,0.00718096,180
2.025e-05,2.142,1.17,1,0.00507771,181
0.00022275,2.71514,1.18473,1,0.0168408,182
0.00018225,2.0165,1.187,1,0.0152331,183
2.025e-05,2.268,1.179,1,0.00507771,184
0.00062775,1.71044,1.19773,1,0.0282715,185
2.025e-05,1.935,1.1835,1,0.00507771,186
0.00022275,1.95586,1.19536,1,0.0168408,187
2.025e-05,2.1375,1.188,1,0.00507771,188
0.0002025,2.22165,1.19385,1,0.0160571,189
2.025e-05,1.1205,1.1925,1,0.00507771,190
0.00010125,1.9773,1.1979,1,0.0113541,191
2.025e-05,1.3005,1.197,1,0.00507771,192
0.00050625,1.35486,1.2087,1,0.0253885,193
0.00050625,1.9224,1.2123,1,0.0253885,194
4.05e-05,2.70225,1.197,1,0.00718096,195
0.0001215,2.0325,1.20675,1,0.0124378,196
0.000648,1.62633,1.22091,1,0.0287238,197
4.05e-05,2.00025,1.206,1,0.00718096,198
0.000243,2.07225,1.2135,1,0.0175897,199
0.00078975,1.52204,1.22642,1,0.0317103,200
0.0007695,1.75654,1.22589,1,0.0313011,201
4.05e-05,1.9575,1.21725,1,0.00718096,202
0.00050625,2.72214,1.23138,1,0.0253885,203
0.00038475,1.24129,1.22921,1,0.0221332,204
0.0002025,1.8963,1.22715,1,0.0160571,205
0.000162,2.01937,1.224,1,0.0143619,206
2.025e-05,1.2915,1.224,1,0.00507771,207
0.0005265,2.17246,1.23975,1,0.0258913,208
0.0010935,1.56817,1.25475,1,0.0373134,209
2.025e-05,1.1565,1.242,1,0.00507771,210
8.1e-05,1.46925,1.24425,1,0.0101554,211
2.025e-05,2.2005,1.242,1,0.00507771,212
6.075e-05,1.1835,1.2465,1,0.00879485,213
8.1e-05,1.87425,1.24875,1,0.0101554,214
0.00014175,2.03079,1.24907,1,0.0134343,215
0.000162,1.81181,1.26,1,0.0143619,216
0.0002025,2.00565,1.2582,1,0.0160571,217
0.00014175,2.106,1.26129,1,0.0134343,218
8.1e-05,1.8675,1.26337,1,0.0101554,219
0.0002835,1.25389,1.27029,1,0.018999,220
0.000405,1.30725,1.27552,1,0.0227082,221
0.0001215,1.4265,1.27125,1,0.0124378,222
2.025e-05,2.223,1.269,1,0.00507771,223
0.00123525,0.622033,1.32477,1,0.0396582,224
8.1e-05,0.8415,1.27575,1,0.0101554,225
0.0001215,1.36125,1.278,1,0.0124378,226
2.025e-05,1.008,1.278,1,0.00507771,227
4.05e-05,2.76075,1.278,1,0.00718096,228
0.00018225,1.336,1.2885,1,0.0152331,229
0.0007695,1.62047,1.29825,1,0.0313011,230
0.00026325,1.72592,1.29081,1,0.0183079,231
4.05e-05,1.9935,1.28475,1,0.00718096,232
0.000972,2.51044,1.29469,1,0.0351794,233
0.00018225,2.746,1.2895,1,0.0152331,234
0.0011745,2.64833,1.30283,1,0.0386707,235
2.025e-05,1.377,1.2915,1,0.00507771,236
2.025e-05,2.1105,1.2915,1,0.00507771,237
0.000486,1.53469,1.30762,1,0.0248756,238
0.0002025,1.809,1.3041,1,0.0160571,239
0.0001215,1.83075,1.30125,1,0.0124378,240
0.00078975,2.78435,1.31735,1,0.0317103,241
2.025e-05,1.008,1.305,1,0.00507771,242
0.0003645,1.4045,1.31825,1,0.0215429,243
6.075e-05,1.4205,1.308,1,0.00879485,244
2.025e-05,1.494,1.305,1,0.00507771,245
0.00058725,1.99133,1.314,1,0.0273443,246
0.000243,1.149,1.317,1,0.0175897,247
0.0002835,1.28025,1.31625,1,0.018999,248
0.0004455,1.75807,1.32095,1,0.0238166,249
0.000972,2.55262,1.32891,1,0.0351794,250
0.00038475,1.3635,1.33295,1,0.0221332,251
6.075e-05,1.38,1.32,1,0.00879485,252
0.00022275,1.43182,1.32709,1,0.0168408,253
0.00030375,1.7091,1.3281,1,0.0196659,254
2.025e-05,2.1825,1.3185,1,0.00507771,255
2.025e-05,1.071,1.323,1,0.00507771,256
0.0006885,1.57685,1.341,1,0.0296079,257
2.025e-05,0.6435,1.3275,1,0.00507771,258
0.00030375,1.2402,1.3347,1,0.0196659,259
0.00010125,1.8189,1.3302,1,0.0113541,260
2.025e-05,2.1555,1.3275,1,0.00507771,261
0.0006075,2.22285,1.3407,1,0.0278117,262
0.00115425,2.46521,1.347,1,0.0383358,263
2.025e-05,2.6235,1.3275,1,0.00507771,264
0.001296,2.71519,1.34691,1,0.0406216,265
2.025e-05,2.169,1.332,1,0.00507771,266
2.025e-05,2.61,1.332,1,0.00507771,267
2.025e-05,0.99,1.3365,1,0.00507771,268
0.00046575,1.19661,1.34726,1,0.0243518,269
0.000486,1.33237,1.34981,1,0.0248756,270
0.00014175,2.03979,1.33843,1,0.0134343,271
2.025e-05,1.107,1.341,1,0.00507771,272
6.075e-05,1.9545,1.344,1,0.00879485,273
0.000405,2.40007,1.35112,1,0.0227082,274
6.075e-05,1.392,1.3485,1,0.00879485,275
0.00018225,1.971,1.35,1,0.0152331,276
0.00078975,2.76565,1.36962,1,0.0317103,277
0.000162,1.48894,1.35394,1,0.0143619,278
0.000567,1.539,1.36575,1,0.0268687,279
2.025e-05,1.4265,1.3545,1,0.00507771,280
0.000648,1.63702,1.36912,1,0.0287238,281
8.1e-05,1.74487,1.359,1,0.0101554,282
2.025e-05,2.682,1.3545,1,0.00507771,283
0.0002025,1.7694,1.36305,1,0.0160571,284
0.0006885,2.16,1.3721,1,0.0296079,285
0.00010125,1.2951,1.3662,1,0.0113541,286
0.00070875,2.11076,1.37546,1,0.0300401,287
0.000243,1.2675,1.37287,1,0.0175897,288
8.1e-05,1.34775,1.3725,1,0.0101554,289
0.000162,2.04581,1.37362,1,0.0143619,290
0.001296,0.70868,1.38748,1,0.0406216,291
0.00014175,1.2015,1.37893,1,0.0134343,292
0.00123525,0.610672,1.39301,1,0.0396582,293
4.05e-05,1.179,1.37925,1,0.00718096,294
2.025e-05,1.2465,1.377,1,0.00507771,295
4.05e-05,1.73025,1.377,1,0.00718096,296
0.00034425,2.39294,1.3815,1,0.0209359,297
0.001701,2.58787,1.39891,1,0.0465379,298
2.025e-05,0.765,1.3815,1,0.00507771,299
0.0011745,0.850965,1.40159,1,0.0386707,300
0.00010125,1.3041,1.3878,1,0.0113541,301
2.025e-05,1.3275,1.386,1,0.00507771,302
2.025e-05,1.7505,1.386,1,0.00507771,303
0.00081,0.799425,1.40524,1,0.0321142,304
0.00054675,1.6665,1.40367,1,0.0263845,305
0.0001215,1.72425,1.3935,1,0.0124378,306
2.025e-05,1.1475,1.395,1,0.00507771,307
0.00010125,1.2816,1.4004,1,0.0113541,308
0.0003645,1.57325,1.40725,1,0.0215429,309
0.00042525,1.60393,1.40571,1,0.023269,310
0.00030375,1.9716,1.3998,1,0.0196659,311
4.05e-05,2.0115,1.39725,1,0.00718096,312
0.00139725,2.66863,1.41196,1,0.0421786,313
4.05e-05,2.73375,1.395,1,0.00718096,314
0.00050625,2.2248,1.40958,1,0.0253885,315
0.000324,1.53675,1.413,1,0.0203108,316
2.025e-05,2.754,1.404,1,0.00507771,317
4.05e-05,2.03625,1.41075,1,0.00718096,318
6.075e-05,2.127,1.41,1,0.00879485,319
0.00062775,2.43247,1.42418,1,0.0282715,320
0.000648,0.543516,1.43761,1,0.0287238,321
0.00014175,1.16679,1.42007,1,0.0134343,322
0.00070875,2.29333,1.42509,1,0.0300401,323
0.00115425,2.49103,1.43526,1,0.0383358,324
6.075e-05,0.57,1.4325,1,0.00879485,325
0.00162,0.616556,1.45372,1,0.0454164,326
0.0011745,0.71806,1.45241,1,0.0386707,327
0.0006075,2.0232,1.4451,1,0.0278117,328
0.0001215,1.938,1.43925,1,0.0124378,329
0.00103275,2.54629,1.45112,1,0.0362621,330
0.0004455,0.874023,1.44757,1,0.0238166,331
6.075e-05,1.5675,1.4415,1,0.00879485,332
0.000567,2.14955,1.45302,1,0.0268687,333
0.0001215,1.548,1.44675,1,0.0124378,334
4.05e-05,1.63125,1.4445,1,0.00718096,335
0.000405,1.97302,1.4535,1,0.0227082,336
0.00062775,0.950081,1.45974,1,0.0282715,337
0.0002835,2.07386,1.45318,1,0.018999,338
0.00030375,2.754,1.4601,1,0.0196659,339
4.05e-05,1.91475,1.458,1,0.00718096,340
0.0001215,2.7285,1.46325,1,0.0124378,341
2.025e-05,2.8305,1.458,1,0.00507771,342
6.075e-05,1.8525,1.4655,1,0.00879485,343
2.025e-05,2.106,1.4625,1,0.00507771,344
2.025e-05,0.666,1.467,1,0.00507771,345
0.00070875,1.11227,1.47896,1,0.0300401,346
8.1e-05,1.90125,1.46812,1,0.0101554,347
0.0014175,0.803379,1.49181,1,0.0424831,348
0.00119475,2.47264,1.48706,1,0.0390026,349
0.000243,1.20375,1.48725,1,0.0175897,350
0.00050625,2.3823,1.4895,1,0.0253885,351
0.00022275,1.89205,1.49236,1,0.0168408,352
0.0003645,1.945,1.49175,1,0.0215429,353
4.05e-05,2.10375,1.485,1,0.00718096,354
6.075e-05,2.7795,1.488,1,0.00879485,355
0.00010125,1.1664,1.4913,1,0.0113541,356
0.000243,2.199,1.49512,1,0.0175897,357
0.0017415,0.603576,1.51388,1,0.0470887,358
0.00022275,0.996955,1.50586,1,0.0168408,359
0.0009315,1.98704,1.51073,1,0.0344387,360
0.00078975,0.757269,1.51812,1,0.0317103,361
2.025e-05,0.9045,1.503,1,0.00507771,362
0.000162,1.25775,1.50694,1,0.0143619,363
0.00034425,2.29262,1.51015,1,0.0209359,364
0.00050625,0.85194,1.5237,1,0.0253885,365
0.0003645,2.761,1.52525,1,0.0215429,366
0.00030375,2.7843,1.5204,1,0.0196659,367
0.000648,0.899859,1.53309,1,0.0287238,368
0.000729,1.0925,1.53637,1,0.0304662,369
0.000648,1.19925,1.53225,1,0.0287238,370
0.0017415,0.685308,1.54428,1,0.0470887,371
0.00034425,1.14353,1.53265,1,0.0209359,372
0.00010125,1.2672,1.5291,1,0.0113541,373
0.00168075,2.09413,1.54833,1,0.0462601,374
0.0004455,2.46314,1.5482,1,0.0238166,375
0.00107325,1.96344,1.55946,1,0.0369663,376
0.001458,2.02731,1.56287,1,0.0430858,377
2.025e-05,0.5445,1.548,1,0.00507771,378
0.000243,1.24987,1.55512,1,0.0175897,379
0.00062775,2.16871,1.55961,1,0.0282715,380
4.05e-05,1.28025,1.5525,1,0.00718096,381
0.0003645,1.91425,1.56675,1,0.0215429,382
0.00010125,0.8631,1.5705,1,0.0113541,383
0.00038475,1.16218,1.57571,1,0.0221332,384
2.025e-05,1.125,1.5705,1,0.00507771,385
0.00010125,1.7604,1.5723,1,0.0113541,386
2.025e-05,1.8855,1.5705,1,0.00507771,387
0.00054675,1.01067,1.58333,1,0.0263845,388
0.000324,1.25269,1.59047,1,0.0203108,389
2.025e-05,2.151,1.5795,1,0.00507771,390
0.000243,2.3835,1.58512,1,0.0175897,391
2.025e-05,1.1025,1.5885,1,0.00507771,392
2.025e-05,0.81,1.593,1,0.00507771,393
4.05e-05,1.12275,1.593,1,0.00718096,394
4.05e-05,2.13975,1.5975,1,0.00718096,395
0.0001215,0.69375,1.61175,1,0.0124378,396
0.00034425,1.16444,1.61232,1,0.0209359,397
0.0002025,1.2816,1.61325,1,0.0160571,398
0.00050625,1.10394,1.62036,1,0.0253885,399
0.000405,1.93432,1.61842,1,0.0227082,400
8.1e-05,1.89,1.61775,1,0.0101554,401
4.05e-05,0.50175,1.62,1,0.00718096,402
0.00083025,1.0012,1.64195,1,0.0325132,403
0.00030375,1.9095,1.6353,1,0.0196659,404
8.1e-05,0.4725,1.63575,1,0.0101554,405
0.00022275,1.20764,1.63759,1,0.0168408,406
2.025e-05,1.4625,1.6335,1,0.00507771,407
2.025e-05,2.7,1.6335,1,0.00507771,408
0.00042525,1.17321,1.64764,1,0.023269,409
0.000648,1.08127,1.65319,1,0.0287238,410
0.00131625,2.62357,1.66957,1,0.0409378,411
0.00014175,1.2375,1.65279,1,0.0134343,412
0.0002835,1.26996,1.66211,1,0.018999,413
0.00010125,2.034,1.665,1,0.0113541,414
2.025e-05,2.223,1.6605,1,0.00507771,415
8.1e-05,0.675,1.66612,1,0.0101554,416
0.00038475,0.784895,1.67495,1,0.0221332,417
0.00046575,1.13752,1.67322,1,0.0243518,418
0.00099225,0.588765,1.68566,1,0.0355439,419
0.00042525,0.979286,1.67657,1,0.023269,420
0.0014175,2.56706,1.69001,1,0.0424831,421
0.0013365,2.721,1.68402,1,0.0412515,422
0.00046575,2.51491,1.69043,1,0.0243518,423
8.1e-05,2.78325,1.68075,1,0.0101554,424
0.00070875,1.03899,1.69534,1,0.0300401,425
0.00026325,1.18938,1.68992,1,0.0183079,426
0.00022275,1.98245,1.68586,1,0.0168408,427
0.0006075,2.1879,1.68975,1,0.0278117,428
2.025e-05,2.142,1.6875,1,0.00507771,429
2.025e-05,0.756,1.692,1,0.00507771,430
2.025e-05,1.1115,1.692,1,0.00507771,431
0.00022275,0.633273,1.70877,1,0.0168408,432
4.05e-05,2.115,1.70325,1,0.00718096,433
0.00022275,1.14627,1.7145,1,0.0168408,434
0.0002835,1.20504,1.71707,1,0.018999,435
2.025e-05,2.2635,1.71,1,0.00507771,436
4.05e-05,2.781,1.71225,1,0.00718096,437
6.075e-05,0.705,1.716,1,0.00879485,438
6.075e-05,1.983,1.716,1,0.00879485,439
0.0002025,2.0061,1.7217,1,0.0160571,440
0.00022275,1.08818,1.72432,1,0.0168408,441
2.025e-05,2.034,1.719,1,0.00507771,442
0.001215,0.46305,1.75155,1,0.0393317,443
6.075e-05,1.812,1.7265,1,0.00879485,444
0.000648,2.4847,1.73911,1,0.0287238,445
2.025e-05,1.5525,1.728,1,0.00507771,446
0.000486,2.0955,1.73681,1,0.0248756,447
4.05e-05,2.58975,1.7325,1,0.00718096,448
0.000162,1.17675,1.74262,1,0.0143619,449
0.000324,2.04187,1.74234,1,0.0203108,450
0.000162,1.97044,1.75106,1,0.0143619,451
0.00083025,0.545598,1.76839,1,0.0325132,452
2.025e-05,0.9675,1.7505,1,0.00507771,453
4.05e-05,1.14975,1.7505,1,0.00718096,454
0.0002025,1.12545,1.75905,1,0.0160571,455
0.0001215,1.935,1.76325,1,0.0124378,456
0.00115425,0.612316,1.78311,1,0.0383358,457
0.00018225,2.0195,1.77,1,0.0152331,458
4.05e-05,1.143,1.77075,1,0.00718096,459
0.0002835,1.95525,1.77525,1,0.018999,460
2.025e-05,2.349,1.7685,1,0.00507771,461
0.000567,0.423804,1.78827,1,0.0268687,462
4.05e-05,1.02375,1.7775,1,0.00718096,463
0.00010125,1.1124,1.7793,1,0.0113541,464
0.0002835,1.92954,1.78875,1,0.018999,465
0.0007695,0.494171,1.79728,1,0.0313011,466
8.1e-05,0.648,1.78875,1,0.0101554,467
2.025e-05,2.3985,1.7865,1,0.00507771,468
0.0001215,2.85375,1.79925,1,0.0124378,469
0.0003645,2.0245,1.80175,1,0.0215429,470
0.00010125,0.8964,1.8063,1,0.0113541,471
6.075e-05,1.053,1.8045,1,0.00879485,472
0.000324,1.91278,1.81322,1,0.0203108,473
0.0009315,2.20872,1.81947,1,0.0344387,474
0.00026325,2.06619,1.836,1,0.0183079,475
0.0003645,1.9545,1.83875,1,0.0215429,476
0.00050625,2.27808,1.8423,1,0.0253885,477
0.000891,2.15315,1.85155,1,0.0336817,478
6.075e-05,0.966,1.842,1,0.00879485,479
2.025e-05,1.467,1.8405,1,0.00507771,480
0.00010125,0.918,1.8549,1,0.0113541,481
8.1e-05,1.38825,1.85175,1,0.0101554,482
0.000324,2.02387,1.85625,1,0.0203108,483
0.000162,1.44394,1.86187,1,0.0143619,484
0.0001215,0.603,1.86075,1,0.0124378,485
0.0004455,2.09536,1.86791,1,0.0238166,486
0.00018225,0.8795,1.869,1,0.0152331,487
2.025e-05,1.935,1.8675,1,0.00507771,488
2.025e-05,2.196,1.8675,1,0.00507771,489
2.025e-05,0.783,1.872,1,0.00507771,490
0.0002835,1.91057,1.87939,1,0.018999,491
2.025e-05,1.548,1.8765,1,0.00507771,492
8.1e-05,1.89675,1.89,1,0.0101554,493
0.00010125,1.9989,1.8873,1,0.0113541,494
0.00081,2.18846,1.89967,1,0.0321142,495
8.1e-05,1.84725,1.8945,1,0.0101554,496
0.0001215,0.86175,1.89675,1,0.0124378,497
2.025e-05,1.557,1.899,1,0.00507771,498
2.025e-05,1.881,1.899,1,0.00507771,499
2.025e-05,1.746,1.9035,1,0.00507771,500
2.025e-05,0.5625,1.9125,1,0.00507771,501
6.075e-05,1.1775,1.9155,1,0.00879485,502
6.075e-05,1.227,1.914,1,0.00879485,503
0.0001215,1.77225,1.91625,1,0.0124378,504
0.00010125,1.8531,1.9143,1,0.0113541,505
0.000405,1.9377,1.91857,1,0.0227082,506
0.0015795,2.54342,1.93165,1,0.0448451,507
8.1e-05,1.08675,1.91925,1,0.0101554,508
6.075e-05,1.977,1.9185,1,0.00879485,509
0.00087075,2.36522,1.93197,1,0.0332967,510
0.0001215,0.6,1.92525,1,0.0124378,511
4.05e-05,1.2105,1.92375,1,0.00718096,512
0.00022275,1.29395,1.92764,1,0.0168408,513
2.025e-05,2.808,1.9215,1,0.00507771,514
6.075e-05,1.1715,1.932,1,0.00879485,515
0.0002025,1.23075,1.93635,1,0.0160571,516
0.00018225,1.3365,1.935,1,0.0152331,517
2.025e-05,2.7585,1.9305,1,0.00507771,518
0.00010125,0.8325,1.935,1,0.0113541,519
0.00042525,1.76229,1.944,1,0.023269,520
2.025e-05,2.2635,1.935,1,0.00507771,521
0.000324,1.10081,1.94597,1,0.0203108,522
8.1e-05,1.20825,1.94175,1,0.0101554,523
2.025e-05,0.972,1.944,1,0.00507771,524
4.05e-05,1.008,1.94625,1,0.00718096,525
0.000243,1.36125,1.95075,1,0.0175897,526
0.00050625,1.79838,1.95876,1,0.0253885,527
6.075e-05,0.8445,1.9515,1,0.00879485,528
0.00018225,0.9835,1.9545,1,0.0152331,529
4.05e-05,1.98225,1.9485,1,0.00718096,530
2.025e-05,0.8325,1.9575,1,0.00507771,531
0.00030375,1.1559,1.9647,1,0.0196659,532
0.00010125,1.3176,1.9593,1,0.0113541,533
0.00042525,1.93393,1.96607,1,0.023269,534
0.00042525,2.481,1.96671,1,0.023269,535
2.025e-05,0.8235,1.962,1,0.00507771,536
