"Result.Label-Analysis-2"
"Area","BaryCenterX","BaryCenterY","Mean","EqDiameter","index"
6.38406e-05,3.29988,3.14008,1,0.00901578,212
0.000191522,3.70737,3.14807,1,0.0156158,213
0.000319203,4.19636,3.14488,1,0.0201599,214
0.000191522,3.04953,3.15606,1,0.0156158,215
0.000191522,3.47833,3.15873,1,0.0156158,216
0.000191522,3.67009,3.15873,1,0.0156158,217
0.000446884,3.3912,3.17432,1,0.0238535,218
0.000638406,3.15127,3.18243,1,0.0285104,219
0.000446884,4.1708,3.17775,1,0.0238535,220
0.000766087,2.26917,3.18935,1,0.0312316,221
0.000127681,3.35981,3.18003,1,0.0127502,222
0.000383043,3.44503,3.19468,1,0.0220841,223
0.000446884,3.10812,3.19601,1,0.0238535,224
6.38406e-05,3.33184,3.18802,1,0.00901578,225
0.000255362,3.73734,3.19601,1,0.0180316,226
0.00287283,2.48987,3.2285,1,0.0604797,227
0.000446884,3.3581,3.21199,1,0.0238535,228
0.000255362,3.67142,3.208,1,0.0180316,229
0.000127681,4.003,3.208,1,0.0127502,230
0.00261746,2.39077,3.23226,1,0.0577292,231
0.000319203,4.11167,3.22158,1,0.0201599,232
0.000446884,3.18117,3.23254,1,0.0238535,233
0.000446884,3.93908,3.23025,1,0.0238535,234
0.000127681,2.93634,3.22797,1,0.0127502,235
0.000255362,4.14283,3.23197,1,0.0180316,236
0.00178754,2.24406,3.25622,1,0.047707,237
0.000893768,3.44427,3.24966,1,0.033734,238
0.000127681,3.65144,3.23996,1,0.0127502,239
6.38406e-05,3.6834,3.23596,1,0.00901578,240
0.000191522,3.97637,3.24129,1,0.0156158,241
0.000255362,3.53159,3.25594,1,0.0180316,242
6.38406e-05,3.64345,3.25993,1,0.00901578,243
0.000255362,3.91911,3.27192,1,0.0180316,244
0.000383043,5.25078,3.27458,1,0.0220841,245
0.00197906,2.48078,3.29834,1,0.0501978,246
0.00217058,2.41463,3.31022,1,0.0525706,247
0.000319203,3.11611,3.29189,1,0.0201599,248
0.000191522,3.41707,3.28657,1,0.0156158,249
0.000191522,3.85119,3.29189,1,0.0156158,250
0.000446884,5.16955,3.29189,1,0.0238535,251
0.00280899,2.33127,3.31405,1,0.0598039,252
0.000319203,3.48685,3.30148,1,0.0201599,253
0.000255362,3.59951,3.29589,1,0.0180316,254
0.000574565,5.3622,3.29899,1,0.0270473,255
0.000319203,3.53639,3.30947,1,0.0201599,256
0.000127681,3.70338,3.29988,1,0.0127502,257
0.000319203,3.89434,3.30947,1,0.0201599,258
0.000638406,5.30378,3.31347,1,0.0285104,259
0.000702246,3.63692,3.32603,1,0.029902,260
0.000191522,2.99892,3.32119,1,0.0156158,261
6.38406e-05,3.15606,3.31586,1,0.00901578,262
0.000255362,3.17604,3.31986,1,0.0180316,263
0.000255362,3.21599,3.31986,1,0.0180316,264
0.000191522,3.93642,3.32119,1,0.0156158,265
0.0067671,4.97116,3.35363,1,0.0928232,266
0.000191522,3.47833,3.32918,1,0.0156158,267
0.000319203,3.7665,3.33024,1,0.0201599,268
0.000319203,4.0877,3.33344,1,0.0201599,269
0.000191522,3.86984,3.33717,1,0.0156158,270
0.000191522,3.69672,3.3425,1,0.0156158,271
0.000191522,3.11345,3.35315,1,0.0156158,272
0.000127681,3.94308,3.34782,1,0.0127502,273
0.000893768,5.28826,3.35638,1,0.033734,274
6.38406e-05,3.47566,3.35581,1,0.00901578,275
0.000957609,3.60936,3.37605,1,0.034918,276
0.00108529,5.10281,3.36521,1,0.037173,277
0.000446884,3.16976,3.36723,1,0.0238535,278
0.000127681,3.53159,3.3678,1,0.0127502,279
0.000319203,3.76171,3.367,1,0.0201599,280
0.000255362,1.76979,3.38378,1,0.0180316,281
0.000446884,3.24395,3.39006,1,0.0238535,282
6.38406e-05,3.49963,3.37978,1,0.00901578,283
0.000191522,4.01632,3.38511,1,0.0156158,284
